"No.","Time","Source","Destination","Protocol","Length","Info"
"1053","497.645954","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"1054","498.261947","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x9997, seq=24971/35681, ttl=64 (reply in 1055)"
"1055","498.314299","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x9997, seq=24971/35681, ttl=60 (request in 1054)"
"1056","499.316502","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x9b97, seq=24972/35937, ttl=64 (reply in 1057)"
"1057","499.375918","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x9b97, seq=24972/35937, ttl=60 (request in 1056)"
"1058","499.540297","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"1059","500.377538","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x9c97, seq=24973/36193, ttl=64 (reply in 1060)"
"1060","500.431534","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x9c97, seq=24973/36193, ttl=60 (request in 1059)"
"1061","500.473922","ca:01:38:f4:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","350","Device ID: R1  Port ID: FastEthernet0/0  "
"1062","501.432789","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x9d97, seq=24974/36449, ttl=64 (reply in 1063)"
"1063","501.494206","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x9d97, seq=24974/36449, ttl=60 (request in 1062)"
"1064","502.494908","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x9e97, seq=24975/36705, ttl=64 (reply in 1065)"
"1065","502.554951","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x9e97, seq=24975/36705, ttl=60 (request in 1064)"
"1066","503.556017","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x9f97, seq=24976/36961, ttl=64 (reply in 1067)"
"1067","503.607153","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x9f97, seq=24976/36961, ttl=60 (request in 1066)"
"1068","504.608533","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xa097, seq=24977/37217, ttl=64 (reply in 1069)"
"1069","504.669364","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xa097, seq=24977/37217, ttl=60 (request in 1068)"
"1070","505.670891","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xa197, seq=24978/37473, ttl=64 (reply in 1071)"
"1071","505.714231","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xa197, seq=24978/37473, ttl=60 (request in 1070)"
"1072","506.714972","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xa297, seq=24979/37729, ttl=64 (reply in 1073)"
"1073","506.777027","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xa297, seq=24979/37729, ttl=60 (request in 1072)"
"1074","507.668079","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"1075","507.777944","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xa397, seq=24980/37985, ttl=64 (reply in 1076)"
"1076","507.822812","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xa397, seq=24980/37985, ttl=60 (request in 1075)"
"1077","508.824711","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xa497, seq=24981/38241, ttl=64 (reply in 1078)"
"1078","508.886585","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xa497, seq=24981/38241, ttl=60 (request in 1077)"
"1079","509.115062","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"1080","509.889158","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xa597, seq=24982/38497, ttl=64 (reply in 1081)"
"1081","509.941558","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xa597, seq=24982/38497, ttl=60 (request in 1080)"
"1082","510.943394","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xa697, seq=24983/38753, ttl=64 (reply in 1083)"
"1083","510.993994","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xa697, seq=24983/38753, ttl=60 (request in 1082)"
"1084","511.995630","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xa797, seq=24984/39009, ttl=64 (reply in 1085)"
"1085","512.039210","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xa797, seq=24984/39009, ttl=60 (request in 1084)"
"1086","513.040828","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xa897, seq=24985/39265, ttl=64 (reply in 1087)"
"1087","513.103594","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xa897, seq=24985/39265, ttl=60 (request in 1086)"
"1088","514.105447","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xa997, seq=24986/39521, ttl=64 (reply in 1089)"
"1089","514.159296","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xa997, seq=24986/39521, ttl=60 (request in 1088)"
"1090","515.161031","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xaa97, seq=24987/39777, ttl=64 (reply in 1091)"
"1091","515.217137","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xaa97, seq=24987/39777, ttl=60 (request in 1090)"
"1092","516.218296","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xab97, seq=24988/40033, ttl=64 (reply in 1093)"
"1093","516.264889","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xab97, seq=24988/40033, ttl=60 (request in 1092)"
"1094","517.265618","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xad97, seq=24989/40289, ttl=64 (reply in 1095)"
"1095","517.307082","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xad97, seq=24989/40289, ttl=60 (request in 1094)"
"1096","517.659811","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"1097","518.309066","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xae97, seq=24990/40545, ttl=64 (reply in 1098)"
"1098","518.359850","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xae97, seq=24990/40545, ttl=60 (request in 1097)"
"1099","518.813140","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"1100","519.361641","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xaf97, seq=24991/40801, ttl=64 (reply in 1101)"
"1101","519.410788","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xaf97, seq=24991/40801, ttl=60 (request in 1100)"
"1102","520.412865","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xb097, seq=24992/41057, ttl=64 (reply in 1103)"
"1103","520.473377","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xb097, seq=24992/41057, ttl=60 (request in 1102)"
"1104","521.474654","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xb197, seq=24993/41313, ttl=64 (reply in 1105)"
"1105","521.534991","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xb197, seq=24993/41313, ttl=60 (request in 1104)"
"1106","522.536472","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xb297, seq=24994/41569, ttl=64 (reply in 1107)"
"1107","522.609139","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xb297, seq=24994/41569, ttl=60 (request in 1106)"
"1108","523.611171","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xb397, seq=24995/41825, ttl=64 (reply in 1109)"
"1109","523.682735","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xb397, seq=24995/41825, ttl=60 (request in 1108)"
"1110","524.684250","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xb497, seq=24996/42081, ttl=64 (reply in 1111)"
"1111","524.736566","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xb497, seq=24996/42081, ttl=60 (request in 1110)"
"1112","525.738406","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xb597, seq=24997/42337, ttl=64 (reply in 1113)"
"1113","525.792562","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xb597, seq=24997/42337, ttl=60 (request in 1112)"
"1114","526.793230","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xb697, seq=24998/42593, ttl=64 (reply in 1115)"
"1115","526.835154","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xb697, seq=24998/42593, ttl=60 (request in 1114)"
"1116","527.649796","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"1117","527.836066","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xb797, seq=24999/42849, ttl=64 (reply in 1118)"
"1118","527.878032","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xb797, seq=24999/42849, ttl=60 (request in 1117)"
"1119","528.499663","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"1120","528.879739","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xb897, seq=25000/43105, ttl=64 (reply in 1121)"
"1121","528.935456","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xb897, seq=25000/43105, ttl=60 (request in 1120)"
"1122","529.937434","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xb997, seq=25001/43361, ttl=64 (reply in 1123)"
"1123","529.978897","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xb997, seq=25001/43361, ttl=60 (request in 1122)"
"1124","530.980430","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xba97, seq=25002/43617, ttl=64 (reply in 1125)"
"1125","531.028315","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xba97, seq=25002/43617, ttl=60 (request in 1124)"
"1126","532.029633","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xbb97, seq=25003/43873, ttl=64 (reply in 1127)"
"1127","532.082649","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xbb97, seq=25003/43873, ttl=60 (request in 1126)"
"1128","533.084950","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xbc97, seq=25004/44129, ttl=64 (reply in 1129)"
"1129","533.155563","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xbc97, seq=25004/44129, ttl=60 (request in 1128)"
"1130","534.156631","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xbd97, seq=25005/44385, ttl=64 (reply in 1131)"
"1131","534.227636","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xbd97, seq=25005/44385, ttl=60 (request in 1130)"
"1132","535.228998","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xbe97, seq=25006/44641, ttl=64 (reply in 1133)"
"1133","535.277786","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xbe97, seq=25006/44641, ttl=60 (request in 1132)"
"1134","536.279669","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xc097, seq=25007/44897, ttl=64 (reply in 1135)"
"1135","536.331054","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xc097, seq=25007/44897, ttl=60 (request in 1134)"
"1136","537.332623","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xc197, seq=25008/45153, ttl=64 (reply in 1137)"
"1137","537.389593","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xc197, seq=25008/45153, ttl=60 (request in 1136)"
"1138","537.585533","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"1139","537.657905","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"1140","538.391046","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xc297, seq=25009/45409, ttl=64 (reply in 1141)"
"1141","538.444045","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xc297, seq=25009/45409, ttl=60 (request in 1140)"
"1142","539.445827","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xc397, seq=25010/45665, ttl=64 (reply in 1143)"
"1143","539.506730","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xc397, seq=25010/45665, ttl=60 (request in 1142)"
"1144","540.507335","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xc497, seq=25011/45921, ttl=64 (reply in 1145)"
"1145","540.573035","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xc497, seq=25011/45921, ttl=60 (request in 1144)"
"1146","541.574850","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xc597, seq=25012/46177, ttl=64 (reply in 1147)"
"1147","541.648089","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xc597, seq=25012/46177, ttl=60 (request in 1146)"
"1148","542.648854","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xc697, seq=25013/46433, ttl=64 (no response found!)"
"1149","544.649264","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xc897, seq=25014/46689, ttl=64 (no response found!)"
"1150","544.659577","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"1151","545.661673","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xc997, seq=25015/46945, ttl=64 (no response found!)"
"1152","545.666672","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"1153","546.667733","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xca97, seq=25016/47201, ttl=64 (no response found!)"
"1154","546.670532","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"1155","547.436828","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"1156","547.672127","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xcb97, seq=25017/47457, ttl=64 (no response found!)"
"1157","547.674871","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"1158","547.674908","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"1159","548.675473","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xcc97, seq=25018/47713, ttl=64 (no response found!)"
"1160","548.677661","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"1161","549.678763","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xcd97, seq=25019/47969, ttl=64 (no response found!)"
"1162","549.682744","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"1163","550.684265","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xce97, seq=25020/48225, ttl=64 (no response found!)"
"1164","550.691240","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"1165","551.692929","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xcf97, seq=25021/48481, ttl=64 (no response found!)"
"1166","551.701991","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"1167","552.703720","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xd097, seq=25022/48737, ttl=64 (reply in 1168)"
"1168","552.748052","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xd097, seq=25022/48737, ttl=60 (request in 1167)"
"1169","553.749165","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xd197, seq=25023/48993, ttl=64 (reply in 1170)"
"1170","553.793842","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xd197, seq=25023/48993, ttl=60 (request in 1169)"
"1171","554.795284","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xd297, seq=25024/49249, ttl=64 (reply in 1172)"
"1172","554.855794","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xd297, seq=25024/49249, ttl=60 (request in 1171)"
"1173","555.857183","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xd397, seq=25025/49505, ttl=64 (reply in 1174)"
"1174","555.932417","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xd397, seq=25025/49505, ttl=60 (request in 1173)"
"1175","556.660913","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"1176","556.933773","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xd497, seq=25026/49761, ttl=64 (reply in 1177)"
"1177","556.980509","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xd497, seq=25026/49761, ttl=60 (request in 1176)"
"1178","557.681420","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"1179","557.982089","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xd597, seq=25027/50017, ttl=64 (reply in 1180)"
"1180","558.042951","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xd597, seq=25027/50017, ttl=60 (request in 1179)"
"1181","559.045454","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xd697, seq=25028/50273, ttl=64 (reply in 1182)"
"1182","559.106196","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xd697, seq=25028/50273, ttl=60 (request in 1181)"
"1183","560.108011","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xd797, seq=25029/50529, ttl=64 (reply in 1184)"
"1184","560.149990","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xd797, seq=25029/50529, ttl=60 (request in 1183)"
"1185","560.461354","ca:01:38:f4:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","350","Device ID: R1  Port ID: FastEthernet0/0  "
"1186","561.150769","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xd897, seq=25030/50785, ttl=64 (reply in 1187)"
"1187","561.218848","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xd897, seq=25030/50785, ttl=60 (request in 1186)"
"1188","562.220479","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xd997, seq=25031/51041, ttl=64 (reply in 1189)"
"1189","562.285339","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xd997, seq=25031/51041, ttl=60 (request in 1188)"
"1190","563.286752","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xdb97, seq=25032/51297, ttl=64 (reply in 1191)"
"1191","563.348793","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xdb97, seq=25032/51297, ttl=60 (request in 1190)"
"1192","564.350199","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xdc97, seq=25033/51553, ttl=64 (reply in 1193)"
"1193","564.396199","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xdc97, seq=25033/51553, ttl=60 (request in 1192)"
"1194","565.398007","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xdd97, seq=25034/51809, ttl=64 (reply in 1195)"
"1195","565.449215","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xdd97, seq=25034/51809, ttl=60 (request in 1194)"
"1196","566.271069","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"1197","566.450837","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xde97, seq=25035/52065, ttl=64 (reply in 1198)"
"1198","566.527596","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xde97, seq=25035/52065, ttl=60 (request in 1197)"
"1199","567.529428","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xdf97, seq=25036/52321, ttl=64 (reply in 1200)"
"1200","567.572326","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xdf97, seq=25036/52321, ttl=60 (request in 1199)"
"1201","567.675590","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"1202","568.573005","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe097, seq=25037/52577, ttl=64 (reply in 1203)"
"1203","568.622841","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xe097, seq=25037/52577, ttl=60 (request in 1202)"
"1204","569.624353","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe197, seq=25038/52833, ttl=64 (reply in 1205)"
"1205","569.667093","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xe197, seq=25038/52833, ttl=60 (request in 1204)"
"1206","570.668599","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe297, seq=25039/53089, ttl=64 (reply in 1207)"
"1207","570.731745","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xe297, seq=25039/53089, ttl=60 (request in 1206)"
"1208","571.732526","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe397, seq=25040/53345, ttl=64 (reply in 1209)"
"1209","571.810545","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xe397, seq=25040/53345, ttl=60 (request in 1208)"
"1210","572.811887","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe497, seq=25041/53601, ttl=64 (reply in 1211)"
"1211","572.891445","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xe497, seq=25041/53601, ttl=60 (request in 1210)"
"1212","573.893656","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe597, seq=25042/53857, ttl=64 (reply in 1213)"
"1213","573.970130","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xe597, seq=25042/53857, ttl=60 (request in 1212)"
"1214","574.971662","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe697, seq=25043/54113, ttl=64 (reply in 1215)"
"1215","575.024199","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xe697, seq=25043/54113, ttl=60 (request in 1214)"
"1216","576.026287","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe797, seq=25044/54369, ttl=64 (reply in 1217)"
"1217","576.088440","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xe797, seq=25044/54369, ttl=60 (request in 1216)"
"1218","576.088516","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"1219","577.090117","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe897, seq=25045/54625, ttl=64 (reply in 1220)"
"1220","577.142318","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xe897, seq=25045/54625, ttl=60 (request in 1219)"
"1221","577.689893","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"1222","578.143811","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe997, seq=25046/54881, ttl=64 (reply in 1223)"
"1223","578.215479","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xe997, seq=25046/54881, ttl=60 (request in 1222)"
"1224","579.216986","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xea97, seq=25047/55137, ttl=64 (reply in 1225)"
"1225","579.268593","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xea97, seq=25047/55137, ttl=60 (request in 1224)"
"1226","580.269893","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xec97, seq=25048/55393, ttl=64 (reply in 1227)"
"1227","580.340279","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xec97, seq=25048/55393, ttl=60 (request in 1226)"
"1228","581.340881","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xed97, seq=25049/55649, ttl=64 (reply in 1229)"
"1229","581.394408","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xed97, seq=25049/55649, ttl=60 (request in 1228)"
"1230","582.396511","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xee97, seq=25050/55905, ttl=64 (reply in 1231)"
"1231","582.456486","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xee97, seq=25050/55905, ttl=60 (request in 1230)"
"1232","583.457135","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xef97, seq=25051/56161, ttl=64 (reply in 1233)"
"1233","583.507866","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xef97, seq=25051/56161, ttl=60 (request in 1232)"
"1234","584.509806","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf097, seq=25052/56417, ttl=64 (reply in 1235)"
"1235","584.570336","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xf097, seq=25052/56417, ttl=60 (request in 1234)"
"1236","585.233479","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"1237","585.571977","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf197, seq=25053/56673, ttl=64 (reply in 1238)"
"1238","585.616608","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xf197, seq=25053/56673, ttl=60 (request in 1237)"
"1239","586.618443","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf297, seq=25054/56929, ttl=64 (reply in 1240)"
"1240","586.677543","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xf297, seq=25054/56929, ttl=60 (request in 1239)"
"1241","587.678310","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf397, seq=25055/57185, ttl=64 (reply in 1243)"
"1242","587.688477","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"1243","587.750329","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xf397, seq=25055/57185, ttl=60 (request in 1241)"
"1244","588.752487","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf497, seq=25056/57441, ttl=64 (reply in 1245)"
"1245","588.823487","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xf497, seq=25056/57441, ttl=60 (request in 1244)"
"1246","589.824846","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf597, seq=25057/57697, ttl=64 (reply in 1247)"
"1247","589.897841","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xf597, seq=25057/57697, ttl=60 (request in 1246)"
"1248","590.899717","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf697, seq=25058/57953, ttl=64 (reply in 1249)"
"1249","590.969680","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xf697, seq=25058/57953, ttl=60 (request in 1248)"
"1250","591.970997","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf797, seq=25059/58209, ttl=64 (reply in 1251)"
"1251","592.041141","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xf797, seq=25059/58209, ttl=60 (request in 1250)"
"1252","593.041687","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf897, seq=25060/58465, ttl=64 (reply in 1253)"
"1253","593.086379","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xf897, seq=25060/58465, ttl=60 (request in 1252)"
